flight_id,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot
UK180,VISTARA,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,0,2h 11m,CCU to MAA,0,Night (21-05)
6F242,INDIGO,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0,1,3h 54m,BLR to MAA,0,Night (21-05)
UK080,VISTARA,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,0,1h 20m,BLR to MAA,0,Night (21-05)
SJ124,SPICEJET,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,1,4h 7m,HYD to DEL,1,Night (21-05)
SJ115,SPICEJET,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,0,2h 5m,BOM to HYD,0,Night (21-05)
AI081,AIR INDIA,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,0,1h 48m,CCU to BOM,0,Night (21-05)
AI142,AIR INDIA,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,0,2h 14m,BOM to DEL,0,Evening (17-21)
UK052,VISTARA,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,0,0h 52m,BLR to CCU,0,Evening (17-21)
UK014,VISTARA,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,0,1h 25m,HYD to MAA,0,Evening (17-21)
AI124,AIR INDIA,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,1,3h 32m,CCU to HYD,1,Evening (17-21)
6F082,INDIGO,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,0,2h 0m,BOM to BLR,0,Evening (17-21)
SJ035,SPICEJET,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.0,0,1h 0m,CCU to DEL,0,Evening (17-21)
SJ095,SPICEJET,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,0,3h 4m,DEL to MAA,0,Evening (17-21)
UK230,VISTARA,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,0,1h 33m,BLR to BOM,0,Evening (17-21)
UK171,VISTARA,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,0,2h 54m,HYD to CCU,0,Evening (17-21)
6F147,INDIGO,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0,1,4h 34m,HYD to MAA,1,Evening (17-21)
SJ212,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,0,1h 55m,MAA to BLR,0,Evening (17-21)
6F080,INDIGO,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0,0,3h 26m,HYD to MAA,1,Evening (17-21)
UK049,VISTARA,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,0,0h 45m,HYD to BOM,0,Evening (17-21)
AI152,AIR INDIA,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,0,1h 5m,BLR to CCU,0,Evening (17-21)
AI162,AIR INDIA,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,0,3h 20m,MAA to DEL,0,Evening (17-21)
SJ037,SPICEJET,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,0,3h 17m,BLR to BOM,1,Evening (17-21)
AI172,AIR INDIA,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,0,0h 45m,BOM to CCU,0,Evening (17-21)
UK205,VISTARA,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,0,2h 49m,HYD to MAA,0,Evening (17-21)
AI199,AIR INDIA,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,0,3h 39m,HYD to DEL,0,Evening (17-21)
6F241,INDIGO,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,0,0h 35m,DEL to HYD,0,Evening (17-21)
SJ041,SPICEJET,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,0,4h 35m,CCU to HYD,1,Evening (17-21)
AI064,AIR INDIA,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,0,1h 43m,BLR to MAA,0,Evening (17-21)
UK169,VISTARA,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,0,4h 49m,HYD to DEL,1,Evening (17-21)
UK144,VISTARA,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,0,2h 52m,BOM to CCU,0,Evening (17-21)
AI118,AIR INDIA,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,0,2h 9m,HYD to MAA,0,Evening (17-21)
SJ145,SPICEJET,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,0,2h 57m,BLR to HYD,0,Evening (17-21)
SJ077,SPICEJET,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,0,2h 8m,BLR to MAA,0,Evening (17-21)
AI126,AIR INDIA,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,0,3h 22m,MAA to HYD,0,Evening (17-21)
SJ033,SPICEJET,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,0,1h 25m,HYD to DEL,0,Evening (17-21)
SJ180,SPICEJET,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,0,4h 48m,HYD to CCU,1,Evening (17-21)
6F183,INDIGO,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,0,2h 44m,MAA to HYD,0,Evening (17-21)
6F089,INDIGO,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,0,2h 4m,DEL to HYD,0,Evening (17-21)
6F207,INDIGO,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,0,4h 1m,BOM to HYD,1,Afternoon (12-17)
AI229,AIR INDIA,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,0,1h 52m,HYD to MAA,0,Afternoon (12-17)
6F223,INDIGO,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0,0,0h 34m,MAA to BLR,0,Afternoon (12-17)
6F116,INDIGO,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,0,2h 19m,MAA to CCU,0,Afternoon (12-17)
SJ240,SPICEJET,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,0,3h 39m,BOM to HYD,0,Afternoon (12-17)
SJ184,SPICEJET,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,0,4h 28m,CCU to DEL,1,Afternoon (12-17)
AI087,AIR INDIA,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,0,3h 58m,MAA to DEL,1,Afternoon (12-17)
UK148,VISTARA,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,0,2h 12m,HYD to BOM,0,Afternoon (12-17)
AI210,AIR INDIA,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,0,2h 37m,BLR to BOM,0,Afternoon (12-17)
6F093,INDIGO,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,0,3h 51m,CCU to DEL,1,Afternoon (12-17)
SJ080,SPICEJET,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,0,1h 55m,CCU to MAA,0,Afternoon (12-17)
SJ005,SPICEJET,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,0,1h 21m,DEL to MAA,0,Afternoon (12-17)
6F040,INDIGO,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,0,4h 41m,HYD to CCU,1,Afternoon (12-17)
AI212,AIR INDIA,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,0,4h 42m,DEL to CCU,1,Afternoon (12-17)
AI154,AIR INDIA,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,0,3h 51m,HYD to MAA,1,Afternoon (12-17)
6F239,INDIGO,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,0,2h 13m,CCU to BOM,0,Afternoon (12-17)
UK199,VISTARA,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,0,3h 31m,BOM to CCU,0,Afternoon (12-17)
6F218,INDIGO,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,0,3h 47m,BLR to BOM,1,Afternoon (12-17)
6F011,INDIGO,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.0,0,2h 0m,MAA to BLR,0,Afternoon (12-17)
UK106,VISTARA,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,0,2h 11m,BOM to CCU,0,Afternoon (12-17)
UK030,VISTARA,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,0,4h 27m,CCU to DEL,1,Afternoon (12-17)
6F090,INDIGO,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,0,4h 12m,HYD to BLR,1,Afternoon (12-17)
AI184,AIR INDIA,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.0,0,2h 0m,BOM to CCU,0,Afternoon (12-17)
SJ232,SPICEJET,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,0,4h 20m,MAA to BLR,1,Afternoon (12-17)
AI153,AIR INDIA,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,0,1h 28m,BOM to CCU,0,Afternoon (12-17)
UK101,VISTARA,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,0,2h 43m,DEL to HYD,0,Afternoon (12-17)
6F200,INDIGO,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,0,4h 47m,HYD to DEL,1,Afternoon (12-17)
6F162,INDIGO,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0,0,2h 54m,CCU to BOM,0,Afternoon (12-17)
SJ197,SPICEJET,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,0,2h 44m,HYD to BLR,0,Afternoon (12-17)
AI174,AIR INDIA,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,0,2h 16m,DEL to CCU,0,Afternoon (12-17)
UK090,VISTARA,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,0,2h 40m,HYD to MAA,0,Afternoon (12-17)
UK124,VISTARA,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,0,2h 34m,MAA to BLR,0,Afternoon (12-17)
AI239,AIR INDIA,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,0,3h 14m,BOM to HYD,0,Afternoon (12-17)
UK002,VISTARA,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,0,4h 52m,CCU to MAA,1,Afternoon (12-17)
SJ055,SPICEJET,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,0,3h 39m,HYD to MAA,1,Afternoon (12-17)
UK132,VISTARA,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,0,2h 7m,BOM to DEL,0,Afternoon (12-17)
6F002,INDIGO,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0,0,3h 23m,BLR to MAA,0,Afternoon (12-17)
UK005,VISTARA,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,0,4h 12m,BOM to MAA,1,Afternoon (12-17)
6F258,IndiGo,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,0,2h 55m,BOM to DEL,0,Afternoon (12-17)
SJ244,SPICEJET,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,0,1h 48m,BLR to DEL,0,Afternoon (12-17)
AI075,AIR INDIA,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,0,2h 58m,CCU to DEL,0,Afternoon (12-17)
AI160,AIR INDIA,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,0,3h 20m,MAA to DEL,0,Afternoon (12-17)
UK091,VISTARA,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,0,3h 54m,CCU to BOM,1,Afternoon (12-17)
UK195,VISTARA,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,0,3h 0m,HYD to BOM,0,Afternoon (12-17)
6F044,INDIGO,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,0,4h 11m,DEL to HYD,1,Afternoon (12-17)
6F248,INDIGO,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,0,4h 11m,DEL to HYD,1,Afternoon (12-17)
6F204,INDIGO,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,0,2h 41m,DEL to CCU,0,Afternoon (12-17)
SJ092,SPICEJET,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,0,4h 37m,BLR to MAA,1,Afternoon (12-17)
AI119,AIR INDIA,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,0,2h 42m,MAA to BLR,0,Afternoon (12-17)
AI151,AIR INDIA,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,0,0h 56m,MAA to HYD,0,Afternoon (12-17)
UK107,VISTARA,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,0,1h 16m,HYD to BOM,0,Afternoon (12-17)
SJ019,SPICEJET,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,0,2h 49m,BLR to DEL,0,Afternoon (12-17)
AI052,AIR INDIA,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,0,2h 36m,CCU to MAA,0,Afternoon (12-17)
SJ177,SPICEJET,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,0,4h 33m,BOM to CCU,1,Afternoon (12-17)
6F215,INDIGO,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,0,4h 30m,DEL to BLR,1,Afternoon (12-17)
AI223,AIR INDIA,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,0,1h 49m,BOM to CCU,0,Afternoon (12-17)
SJ069,SPICEJET,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,0,1h 24m,HYD to BLR,0,Afternoon (12-17)
6F198,INDIGO,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,0,4h 59m,HYD to BLR,1,Afternoon (12-17)
AI093,AIR INDIA,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,0,4h 53m,BOM to BLR,1,Afternoon (12-17)
UK062,VISTARA,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,0,3h 2m,HYD to DEL,0,Afternoon (12-17)
6F057,INDIGO,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,0,3h 18m,MAA to DEL,0,Afternoon (12-17)
UK064,VISTARA,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,0,2h 30m,BOM to DEL,0,Afternoon (12-17)
